OrderHash,Block,Action,Price,Quantity,OrderType,SubaccountID
44441623083913576706427664660599528243,1,EVENT_CANCEL,96214229397,0.3611,SELL_PO,0x2160a2441dd115
199987212554532983731442563711997939701,1,EVENT_NEW,96214229397,0.3496,SELL_PO,0x2275eb1b559737
253717125001232313703592777723016220033,1,EVENT_NEW,96214229397,0.264,BUY_PO,0x742c397fdd2be
335363263653997253750087284427668697170,1,EVENT_NEW,96214229397,0.1203,SELL_PO,0x15fa48eebc4744
281602132207698264900652249448294204290,1,EVENT_CANCEL,96214229397,0.1203,BUY_PO,0x15fa48eebc4744
309680045066563499473241194833277433214,1,EVENT_NEW,96214229397,0.4452,BUY_PO,0xb76997025155e
265896926641257464872929716248034804476,1,EVENT_NEW,96214229397,0.2025,SELL_PO,0x57a555b42d79d
124931320240855092086389975997562163466,1,EVENT_CANCEL,96214229397,0.2025,BUY_PO,0xa006c6170ee97
299099257308634223859357798075885071381,1,EVENT_NEW,96214229397,0.5,SELL_PO,0x12020466fb6f51
111721544379234142953595979280694178186,1,EVENT_CANCEL,96214229397,0.5,BUY_PO,0x12020466fb6f51
105849670943975378450080103572781766654,1,EVENT_NEW,96214229397,0.3889,SELL_PO,0x52e3c6d906d4e
319433851967373438653345481418770701147,1,EVENT_NEW,96214229397,0.3852,BUY_PO,0x9391d4619c37e
242306079468332003343295081644340627170,1,EVENT_NEW,96214229397,0.1107,SELL_PO,0x8cf9fb9dcead3
117464297070141885661512718510328139757,1,EVENT_CANCEL,96214229397,0.1107,BUY_PO,0x8cf9fb9dcead3
174676512459433917157014640982778097914,1,EVENT_CANCEL,96214229397,0.1107,BUY_PO,0x16e8196968c79c
266542204726773237394684041808315242170,1,EVENT_NEW,96214229397,0.462,SELL_PO,0x176fc729af15c0
151467584059189875567698267306031092593,1,EVENT_CANCEL,96214229397,0.462,BUY_PO,0x176fc729af15c0
72741330934252178307070177682274810594,1,EVENT_NEW,96214229397,0.4814,BUY_PO,0x1baf5de05f5f40
22371410031622071895027023649909824651,1,EVENT_NEW,96214229397,0.0323,SELL_PO,0x109518bdbb12c5
196213861457613135206561572834827961712,1,EVENT_CANCEL,96214229397,0.0323,BUY_PO,0x109518bdbb12c5
188923070984316507685886141877439278381,1,EVENT_CANCEL,96214229397,0.0323,BUY_PO,0x3ca2a7c41fab6
212197995797686162118480711361594282001,1,EVENT_NEW,96214229397,0.3835,BUY_PO,0x1827798770f80c
257827151527769394973760539095653652968,1,EVENT_NEW,96214229397,0.4736,BUY_PO,0x5b6128da6e952
260074960551747068752242375993484298068,1,EVENT_NEW,96214229397,0.0538,BUY_PO,0xd424b37eefe47
81327854627076169946502356535605497368,1,EVENT_CANCEL,96214229397,0.0538,SELL_PO,0xd424b37eefe47
209459256848302772119058199044636865280,2,EVENT_NEW,96783986634,0.0181,SELL_PO,0x710d948f49825
200371980828594183086981201671939273905,2,EVENT_NEW,96783986634,0.1207,BUY_PO,0x11d13c913ad72e
14405752290749594745940780666588368740,2,EVENT_NEW,96783986634,0.2783,SELL_PO,0x1b42bf85a950c8
22078069273200419933302661648558592380,2,EVENT_NEW,96783986634,0.0338,BUY_PO,0x10701922e4b6e2
117235395977600078742686131872771459158,2,EVENT_NEW,96783986634,0.1683,SELL_PO,0x88deaf5cb6c00
142900712935358090899070452641421228492,2,EVENT_CANCEL,96783986634,0.1683,BUY_PO,0x88deaf5cb6c00
113097924299305041201812486395793313496,2,EVENT_NEW,96783986634,0.2466,SELL_PO,0x9a9ac987fc1cc
68733018829049475939586529257243353659,2,EVENT_CANCEL,96783986634,0.2466,BUY_PO,0x9a9ac987fc1cc
168916270304353624100859926421201427475,2,EVENT_NEW,96783986634,0.3426,SELL_PO,0x15537b2c558b8f
274766231051342587295892380306216647707,2,EVENT_CANCEL,96783986634,0.3426,BUY_PO,0x15537b2c558b8f
288551902970104543423751290619113614072,2,EVENT_CANCEL,96783986634,0.3426,BUY_PO,0xe9aa44d163028
1943141416476836258593100272698816312,2,EVENT_CANCEL,96783986634,0.3426,BUY_PO,0x1d88f2dadc6428
195764330889208852898665687550318969928,2,EVENT_NEW,96783986634,0.4452,SELL_PO,0x1ccab9acbc1905
51570755799596513833302986747205888115,2,EVENT_NEW,96783986634,0.1104,BUY_PO,0xc1ce76bfb1e6c
239830757663058179357757350751385716502,2,EVENT_CANCEL,96783986634,0.1104,SELL_PO,0xc1ce76bfb1e6c
100619688431744306671277431105550436244,2,EVENT_NEW,96783986634,0.2263,BUY_PO,0x1bb8004492952c
301447700122732088482265100090421206227,2,EVENT_NEW,96783986634,0.1445,SELL_PO,0x7ae92bacc37ef
302348700948085078226848829744911155114,2,EVENT_CANCEL,96783986634,0.1445,BUY_PO,0x93f4146b94415
5514920578054913860732010848196281519,2,EVENT_CANCEL,96783986634,0.1445,BUY_PO,0x2255e2b6a51213
54415326229725789689972592503387912573,2,EVENT_NEW,96783986634,0.4077,SELL_PO,0x1411b946f78551
172733151338453146516280453820568642627,2,EVENT_CANCEL,96783986634,0.4077,BUY_PO,0x13effd24013089
326205160243753393324665238929222079149,2,EVENT_NEW,96783986634,0.3338,SELL_PO,0x8ca1aa60b56f9
274948583578976803438125203915672037078,2,EVENT_NEW,96783986634,0.0684,BUY_PO,0x21789dafd525bd
113086055077223538522444637833038166706,2,EVENT_CANCEL,96783986634,0.0684,SELL_PO,0x21789dafd525bd
94878230702571338048245371207940656831,2,EVENT_CANCEL,96783986634,0.0684,SELL_PO,0xa31bb3d331cd3
189808691171994101073485707248453229267,2,EVENT_NEW,96783986634,0.0968,SELL_PO,0x81ef47368a9e9
24705651850489548236803241151292146365,2,EVENT_NEW,96783986634,0.4836,BUY_PO,0x2051b8b879138f
291431382690918034788952340268323947580,2,EVENT_NEW,96783986634,0.4364,SELL_PO,0x10e53e6daeb3ac
197728185557257554261511868801907515084,2,EVENT_CANCEL,96783986634,0.4364,BUY_PO,0x10e53e6daeb3ac
245231726818439311650677966705785221201,2,EVENT_NEW,96783986634,0.1818,SELL_PO,0x2160a2441dd115
23478850710159209636144865245602277405,2,EVENT_CANCEL,96783986634,0.1818,BUY_PO,0x2275eb1b559737
264151242812196172988254445787726197684,2,EVENT_CANCEL,96783986634,0.1818,BUY_PO,0x2293ed395f1189
212029324434817933043631965141897733895,2,EVENT_NEW,96783986634,0.1615,SELL_PO,0x742c397fdd2be
139440430324014755585850811854599777804,2,EVENT_NEW,96783986634,0.3401,BUY_PO,0x15fa48eebc4744
220278874083836537135403576256448281555,2,EVENT_NEW,96783986634,0.2086,BUY_PO,0xb76997025155e
88780433885016561217617524981684853227,2,EVENT_NEW,96783986634,0.4856,BUY_PO,0xa006c6170ee97
141189648835340991478320374051339078034,2,EVENT_NEW,96783986634,0.3196,SELL_PO,0x12020466fb6f51
61481560808908222546115025250505784840,2,EVENT_CANCEL,96783986634,0.3196,BUY_PO,0x52e3c6d906d4e
317020150969968999522661917976574071180,2,EVENT_NEW,96783986634,0.4891,BUY_PO,0x9391d4619c37e
90155514724315653415927602725837689480,2,EVENT_CANCEL,96783986634,0.4891,SELL_PO,0x9391d4619c37e
220031734521971269187681396977455196588,2,EVENT_CANCEL,96783986634,0.4891,SELL_PO,0x8cf9fb9dcead3
244358418065889784590975840546169767853,2,EVENT_CANCEL,96783986634,0.4891,SELL_PO,0x16e8196968c79c
270621354299866484588080992797442528334,2,EVENT_NEW,96783986634,0.0792,BUY_PO,0x176fc729af15c0
192941374916327123538725067257726889848,2,EVENT_NEW,96783986634,0.1754,SELL_PO,0x1baf5de05f5f40
56298564609597161357322986219119085753,2,EVENT_NEW,96783986634,0.3905,SELL_PO,0x109518bdbb12c5
156757391711532143591692419935253399363,2,EVENT_NEW,96783986634,0.0383,BUY_PO,0x3ca2a7c41fab6
72585801315489609283862401377563950982,2,EVENT_CANCEL,96783986634,0.0383,SELL_PO,0x3ca2a7c41fab6
133846258144341162102232568424000537685,2,EVENT_CANCEL,96783986634,0.0383,SELL_PO,0x1827798770f80c
289069045215227981825647238110565603904,2,EVENT_NEW,96783986634,0.2214,BUY_PO,0x5b6128da6e952
168939801157914485487160638380876478224,2,EVENT_NEW,96783986634,0.4934,BUY_PO,0xd424b37eefe47
110197549753039380174345514808801164734,2,EVENT_CANCEL,96783986634,0.4934,SELL_PO,0xd424b37eefe47
20997006515408770736124393036138861,2,EVENT_NEW,96783986634,0.3003,SELL_PO,0xe1a1e8fa0f7f6
162201191518742333655693639136573707112,2,EVENT_CANCEL,96783986634,0.3003,BUY_PO,0xe1a1e8fa0f7f6
54836026449192909421681474375567270436,3,EVENT_CANCEL,97326194679,0.3003,BUY_PO,0x710d948f49825
17969962374787377355951396029845379488,3,EVENT_CANCEL,97326194679,0.3003,BUY_PO,0x1b42bf85a950c8
45304974076619425863734315021045493818,3,EVENT_NEW,97326194679,0.3172,SELL_PO,0x10701922e4b6e2
144198823177702504554951125417713212616,3,EVENT_CANCEL,97326194679,0.3172,BUY_PO,0x10701922e4b6e2
150916920949200674954605693472255377893,3,EVENT_NEW,97326194679,0.1708,SELL_PO,0x4791211aa7dca
151138352627746650967870988533829318147,3,EVENT_NEW,97326194679,0.0266,BUY_PO,0x88deaf5cb6c00
311573509906127517985428589062657270049,3,EVENT_CANCEL,97326194679,0.0266,SELL_PO,0x88deaf5cb6c00
328156712976001984808714804836786539887,3,EVENT_NEW,97326194679,0.2966,BUY_PO,0x9a9ac987fc1cc
199481303142787301512634516517435903520,3,EVENT_CANCEL,97326194679,0.2966,SELL_PO,0x9a9ac987fc1cc
219075965498665951695199404546413190009,3,EVENT_CANCEL,97326194679,0.2966,SELL_PO,0x15537b2c558b8f
149973870240102201247372157011756342608,3,EVENT_CANCEL,97326194679,0.2966,SELL_PO,0xe9aa44d163028
8314679172646440556820835093991705751,3,EVENT_NEW,97326194679,0.2238,SELL_PO,0x1ccab9acbc1905
114622184875373518867399884894166879575,3,EVENT_CANCEL,97326194679,0.2238,BUY_PO,0xc1ce76bfb1e6c
312788483488136896806168003084539053864,3,EVENT_NEW,97326194679,0.415,SELL_PO,0x1bb8004492952c
292072704163024340332982181937422618676,3,EVENT_NEW,97326194679,0.384,SELL_PO,0x93f4146b94415
905091384181022811775438073065556181,3,EVENT_NEW,97326194679,0.4157,BUY_PO,0x2255e2b6a51213
57193535418279593720727902661578111211,3,EVENT_CANCEL,97326194679,0.4157,SELL_PO,0x2255e2b6a51213
264380683689970448801512103694847004687,3,EVENT_NEW,97326194679,0.206,SELL_PO,0x1411b946f78551
222752357550764776234206804966497865734,3,EVENT_CANCEL,97326194679,0.206,BUY_PO,0x1411b946f78551
255609254287145080203920744671972797347,3,EVENT_NEW,97326194679,0.4128,BUY_PO,0x13effd24013089
232115989387252922481958462507600954892,3,EVENT_CANCEL,97326194679,0.4128,SELL_PO,0x13effd24013089
7767095804475929653431261285445832590,3,EVENT_CANCEL,97326194679,0.4128,SELL_PO,0x65483939c74c9
15815268433489555271799305258460513783,3,EVENT_CANCEL,97326194679,0.4128,SELL_PO,0x21789dafd525bd
156189327017212462597607127682415741154,3,EVENT_CANCEL,97326194679,0.4128,SELL_PO,0xa31bb3d331cd3
152253910639461605678392554504299033058,3,EVENT_CANCEL,97326194679,0.4128,SELL_PO,0xfa88eb8106e94
245746099464646093927572741356212210938,3,EVENT_NEW,97326194679,0.4598,BUY_PO,0x81ef47368a9e9
91003624707034807478748694912414734624,3,EVENT_CANCEL,97326194679,0.4598,SELL_PO,0x81ef47368a9e9
292232426929306990317701044727203283369,3,EVENT_NEW,97326194679,0.2041,BUY_PO,0x10e53e6daeb3ac
70871449559915333417276160956852688695,3,EVENT_CANCEL,97326194679,0.2041,SELL_PO,0x2160a2441dd115
142350621051472489027089866170086460205,3,EVENT_CANCEL,97326194679,0.2041,SELL_PO,0x2293ed395f1189
296618769725352023779502673563095343833,3,EVENT_NEW,97326194679,0.0652,SELL_PO,0x742c397fdd2be
23582552433225141156311276029608848251,3,EVENT_CANCEL,97326194679,0.0652,BUY_PO,0x15fa48eebc4744
217479027166222760871206841730345443251,3,EVENT_NEW,97326194679,0.0958,SELL_PO,0x57a555b42d79d
196275181297917263410412099188301176859,3,EVENT_NEW,97326194679,0.3316,SELL_PO,0xa006c6170ee97
249132529459060241533585816356206495912,3,EVENT_NEW,97326194679,0.2201,SELL_PO,0x12020466fb6f51
308793930684622757195215110405372014018,3,EVENT_NEW,97326194679,0.3801,BUY_PO,0x52e3c6d906d4e
337448525502792176729388677964854954040,3,EVENT_CANCEL,97326194679,0.3801,SELL_PO,0xdae8f19ba9961
166373902812250322607248098538616524248,3,EVENT_NEW,97326194679,0.2121,SELL_PO,0x9391d4619c37e
80386747036636470493403591842271797573,3,EVENT_CANCEL,97326194679,0.2121,BUY_PO,0x8cf9fb9dcead3
83280427490786781667618249068139929056,3,EVENT_NEW,97326194679,0.3633,BUY_PO,0x16e8196968c79c
188775231860839131091778499704087219428,3,EVENT_NEW,97326194679,0.2713,BUY_PO,0x1b9b285d4dd538
146580080195320254787490584526761642341,3,EVENT_NEW,97326194679,0.4002,SELL_PO,0x176fc729af15c0
112989476411585984113511671126134402299,3,EVENT_CANCEL,97326194679,0.4002,BUY_PO,0x176fc729af15c0
194691100818513698716479641469089414889,3,EVENT_NEW,97326194679,0.0552,SELL_PO,0x109518bdbb12c5
261018073005221913927363563532025697286,3,EVENT_CANCEL,97326194679,0.0552,BUY_PO,0x109518bdbb12c5
79057436508732603589531104259022484687,3,EVENT_CANCEL,97326194679,0.0552,BUY_PO,0x3ca2a7c41fab6
64905280441104569842586017497368993741,3,EVENT_NEW,97326194679,0.2257,BUY_PO,0x1827798770f80c
174026203112018057739730516047212440597,3,EVENT_CANCEL,97326194679,0.2257,SELL_PO,0x1827798770f80c
55256953266290611223305063950035123729,3,EVENT_CANCEL,97326194679,0.2257,SELL_PO,0xd424b37eefe47
306143626015635357626380935785998408229,3,EVENT_NEW,97326194679,0.1203,SELL_PO,0xe1a1e8fa0f7f6
292428674530369011764617269951789847313,4,EVENT_NEW,97813731888,0.4254,BUY_PO,0x710d948f49825
3646685405066636462108320305816089348,4,EVENT_CANCEL,97813731888,0.4254,SELL_PO,0x710d948f49825
165592379262079219843419523250081466600,4,EVENT_NEW,97813731888,0.025,BUY_PO,0x11d13c913ad72e
241818242591764715727063466097423975810,4,EVENT_CANCEL,97813731888,0.025,SELL_PO,0x11d13c913ad72e
324044687042430082224848869774680167530,4,EVENT_CANCEL,97813731888,0.025,SELL_PO,0x1b42bf85a950c8
216501453593269307059531853979184051101,4,EVENT_NEW,97813731888,0.3087,SELL_PO,0x10701922e4b6e2
180894122507644825901728312270963031108,4,EVENT_CANCEL,97813731888,0.3087,BUY_PO,0x10701922e4b6e2
296819310137678924941910883752835882030,4,EVENT_CANCEL,97813731888,0.3087,BUY_PO,0x4791211aa7dca
110301520962146194816172587878879347759,4,EVENT_NEW,97813731888,0.2954,SELL_PO,0xf8d34a8264d42
56432117868654915902734303800028723230,4,EVENT_NEW,97813731888,0.3697,SELL_PO,0x88deaf5cb6c00
137211228783642471590696763181863821534,4,EVENT_CANCEL,97813731888,0.3697,BUY_PO,0x88deaf5cb6c00
269412514092835396441009017621712491052,4,EVENT_NEW,97813731888,0.0903,SELL_PO,0x9a9ac987fc1cc
176457958002951960182155273935369020612,4,EVENT_NEW,97813731888,0.382,BUY_PO,0x15537b2c558b8f
110523556641009329732309103266578461359,4,EVENT_CANCEL,97813731888,0.382,SELL_PO,0x15537b2c558b8f
127573848726170779363045341218842773889,4,EVENT_CANCEL,97813731888,0.382,SELL_PO,0x1ccab9acbc1905
154227936110937585003967597192268952285,4,EVENT_NEW,97813731888,0.4498,SELL_PO,0xc1ce76bfb1e6c
139585743664879611268743113395766016843,4,EVENT_NEW,97813731888,0.3149,BUY_PO,0x1bb8004492952c
67502579652807776656568364863833309955,4,EVENT_NEW,97813731888,0.1444,SELL_PO,0x7ae92bacc37ef
66406272019782136266931904864977410428,4,EVENT_CANCEL,97813731888,0.1444,BUY_PO,0x7ae92bacc37ef
340052057434306637852960871684903690052,4,EVENT_NEW,97813731888,0.3251,SELL_PO,0x93f4146b94415
63370463383409115574046612517279080959,4,EVENT_CANCEL,97813731888,0.3251,BUY_PO,0x93f4146b94415
257612759523656369058429345235279141327,4,EVENT_NEW,97813731888,0.4608,BUY_PO,0x2255e2b6a51213
77849301775097728823352578769820919402,4,EVENT_NEW,97813731888,0.4817,BUY_PO,0x1411b946f78551
257120045921380781681778847108222303803,4,EVENT_NEW,97813731888,0.1049,BUY_PO,0x13effd24013089
130660261010115750153579712165147968161,4,EVENT_NEW,97813731888,0.4179,BUY_PO,0x8ca1aa60b56f9
69953149176464961053709634682872544126,4,EVENT_CANCEL,97813731888,0.4179,SELL_PO,0x8ca1aa60b56f9
177147739347316020478431068517302179055,4,EVENT_CANCEL,97813731888,0.4179,SELL_PO,0x65483939c74c9
227776510529729213795034244187216812825,4,EVENT_NEW,97813731888,0.4223,SELL_PO,0xa31bb3d331cd3
98780371549857786981952759191723884539,4,EVENT_NEW,97813731888,0.1527,SELL_PO,0xfa88eb8106e94
9260431757753747675578918238864880050,4,EVENT_CANCEL,97813731888,0.1527,BUY_PO,0xfa88eb8106e94
181360337133370884371455747512345085106,4,EVENT_NEW,97813731888,0.136,BUY_PO,0x2051b8b879138f
117430803573751109303905294081193316179,4,EVENT_CANCEL,97813731888,0.136,SELL_PO,0x2051b8b879138f
78134521352765021239666121386016215008,4,EVENT_CANCEL,97813731888,0.136,SELL_PO,0x2275eb1b559737
69244593964157745495337196402691966573,4,EVENT_CANCEL,97813731888,0.136,SELL_PO,0x2293ed395f1189
11502846830189135478615235557203722388,4,EVENT_NEW,97813731888,0.3575,SELL_PO,0x742c397fdd2be
92989134453658733590828049769369061717,4,EVENT_NEW,97813731888,0.4533,BUY_PO,0x15fa48eebc4744
229726014359226611681305733044783548996,4,EVENT_NEW,97813731888,0.0389,BUY_PO,0xb76997025155e
204032473156562110683426321913758080568,4,EVENT_CANCEL,97813731888,0.0389,SELL_PO,0x57a555b42d79d
299553491011107817277243140321236968285,4,EVENT_CANCEL,97813731888,0.0389,SELL_PO,0xa006c6170ee97
268677739791302202230171763722593062322,4,EVENT_NEW,97813731888,0.3249,SELL_PO,0x12020466fb6f51
128178763409950822934117246512513543127,4,EVENT_NEW,97813731888,0.0601,SELL_PO,0x52e3c6d906d4e
266145290107652157623216728135157967860,4,EVENT_CANCEL,97813731888,0.0601,BUY_PO,0x52e3c6d906d4e
107670768280704337344465466686246498021,4,EVENT_CANCEL,97813731888,0.0601,BUY_PO,0xdae8f19ba9961
56113527764765035920914399282591372696,4,EVENT_NEW,97813731888,0.2421,BUY_PO,0x9391d4619c37e
242099090740508192352010157624328670068,4,EVENT_NEW,97813731888,0.1744,SELL_PO,0x8cf9fb9dcead3
226088734974555012119463098023466344531,4,EVENT_NEW,97813731888,0.4362,SELL_PO,0x16e8196968c79c
263542289414083940958720924804561537790,4,EVENT_NEW,97813731888,0.3905,SELL_PO,0x1b9b285d4dd538
91323380333122270316651303367310644725,4,EVENT_NEW,97813731888,0.3306,SELL_PO,0x176fc729af15c0
83721165251099671823725710338379297633,4,EVENT_CANCEL,97813731888,0.3306,BUY_PO,0x176fc729af15c0
104616717662759140483064217949628751139,4,EVENT_CANCEL,97813731888,0.3306,BUY_PO,0x1baf5de05f5f40
